transaction_id,agent_id,customer_id,beneficiary_id,action_type,amount,currency,timestamp,device_id,ip_address,status,is_anomaly,anomaly_type
txn_0002588,agent_021,customer_02689,vendor_0380,PAYMENT,3047.48,INR,2026-08-13 16:39:21.200609,device_091,192.168.40.94,FAILED,0,NONE
txn_0023183,agent_035,customer_00498,vendor_0250,PAYMENT,1902.53,INR,2026-08-26 15:50:12.200609,device_082,192.168.172.102,FAILED,0,NONE
txn_0012610,agent_003,customer_04899,vendor_0126,PAYMENT,1362.14,INR,2026-08-22 13:13:12.200609,device_042,192.168.163.86,FAILED,0,NONE
txn_0025598,agent_038,customer_01089,vendor_0196,PAYMENT,9809.7,INR,2026-08-31 08:24:52.200609,device_189,192.168.195.137,SUCCESS,0,NONE
txn_0013429,agent_037,customer_02854,vendor_0036,PAYMENT,15137.43,INR,2026-08-09 16:01:38.200609,device_004,192.168.100.85,SUCCESS,0,NONE
txn_0067501,agent_037,customer_02847,vendor_0086,PAYMENT,17307.89,INR,2026-08-12 12:43:55.200609,device_073,192.168.83.241,SUCCESS,0,NONE
txn_0028389,agent_015,customer_04642,vendor_0378,REFUND,2749.72,INR,2026-08-24 18:35:40.200609,device_146,192.168.30.223,SUCCESS,0,NONE
txn_0058121,agent_034,customer_02928,vendor_0364,REFUND,2813.98,INR,2026-08-21 19:49:12.200609,device_021,192.168.1.233,SUCCESS,0,NONE
txn_0071693,agent_029,customer_04499,vendor_0069,REFUND,2858.59,INR,2026-08-06 16:08:28.200609,device_066,192.168.52.167,FAILED,0,NONE
txn_0033538,agent_007,customer_00930,vendor_0191,PAYOUT,14491.82,INR,2026-08-11 15:05:16.200609,device_195,192.168.24.167,SUCCESS,0,NONE
txn_0056314,agent_013,customer_03166,vendor_0028,PAYMENT,15064.65,INR,2026-08-08 09:00:45.200609,device_029,192.168.43.57,SUCCESS,0,NONE
txn_0026246,agent_018,customer_04465,vendor_0452,REFUND,12155.71,INR,2026-08-02 12:13:43.200609,device_171,192.168.154.235,FAILED,0,NONE
txn_0016285,agent_026,customer_02388,vendor_0263,REFUND,7926.85,INR,2026-08-05 10:48:27.200609,device_175,192.168.36.27,SUCCESS,0,NONE
txn_0014583,agent_005,customer_02237,vendor_0440,PAYMENT,4433.76,INR,2026-08-21 16:40:23.200609,device_011,192.168.61.233,SUCCESS,0,NONE
txn_0004612,agent_027,customer_04885,vendor_0113,PAYMENT_LINK,3244.76,INR,2026-08-04 19:42:08.200609,device_015,192.168.241.81,SUCCESS,0,NONE
txn_0009492,agent_027,customer_03395,vendor_0175,PAYMENT_LINK,2154.91,INR,2026-08-09 08:48:30.200609,device_005,192.168.211.207,SUCCESS,0,NONE
txn_0089703,agent_003,customer_03575,vendor_0192,PAYMENT_LINK,2218.02,INR,2026-08-03 11:35:34.200609,device_064,192.168.69.197,FAILED,0,NONE
txn_0007896,agent_050,customer_02821,vendor_0013,PAYOUT,17526.73,INR,2026-08-12 14:58:33.200609,device_140,192.168.58.22,SUCCESS,0,NONE
txn_0023429,agent_021,customer_04422,vendor_0127,REFUND,2446.81,INR,2026-08-04 18:01:25.200609,device_035,192.168.47.190,SUCCESS,0,NONE
txn_0073178,agent_016,customer_02687,vendor_0210,PAYMENT,2771.5,INR,2026-08-26 17:21:00.200609,device_078,192.168.62.104,SUCCESS,0,NONE
txn_0060078,agent_043,customer_01794,vendor_0147,PAYMENT_LINK,4474.16,INR,2026-08-04 14:21:35.200609,device_137,192.168.255.123,SUCCESS,0,NONE
txn_0011296,agent_036,customer_00181,vendor_0321,PAYOUT,12673.76,INR,2026-08-21 09:43:58.200609,device_004,192.168.166.236,SUCCESS,0,NONE
txn_0045823,agent_029,customer_01808,vendor_0333,PAYMENT,5698.12,INR,2026-08-25 15:26:10.200609,device_111,192.168.14.213,SUCCESS,0,NONE
txn_0013905,agent_011,customer_02980,vendor_0162,PAYMENT,6879.45,INR,2026-08-04 08:46:08.200609,device_166,192.168.126.183,SUCCESS,0,NONE
txn_0065689,agent_029,customer_02278,vendor_0130,REFUND,2875.97,INR,2026-08-25 12:27:52.200609,device_084,192.168.85.193,SUCCESS,0,NONE
txn_0005908,agent_040,customer_02774,vendor_0346,PAYMENT,2786.74,INR,2026-08-27 11:52:14.200609,device_145,192.168.30.95,FAILED,0,NONE
txn_0054207,agent_015,customer_04257,vendor_0322,PAYMENT,3855.79,INR,2026-08-31 09:46:19.200609,device_145,192.168.142.93,SUCCESS,0,NONE
txn_0073804,agent_038,customer_00092,vendor_0215,PAYOUT,100.0,INR,2026-08-20 10:21:30.200609,device_055,192.168.98.217,SUCCESS,0,NONE
txn_0056220,agent_020,customer_01707,vendor_0049,REFUND,14041.06,INR,2026-08-04 17:59:13.200609,device_171,192.168.198.119,SUCCESS,0,NONE
txn_0040879,agent_005,customer_02632,vendor_0081,REFUND,4269.3,INR,2026-08-05 16:11:04.200609,device_040,192.168.146.180,SUCCESS,0,NONE
txn_0066126,agent_021,customer_04139,vendor_0187,REFUND,2771.93,INR,2026-08-23 11:34:16.200609,device_110,192.168.248.229,SUCCESS,0,NONE
txn_0095006,agent_019,customer_00883,vendor_0221,PAYOUT,18384.94,INR,2026-08-03 11:25:53.200609,device_130,10.195.203.15,FAILED,1,IP_CHANGE
txn_0061291,agent_042,customer_02707,vendor_0011,PAYOUT,14935.6,INR,2026-08-06 12:20:19.200609,device_084,192.168.177.103,SUCCESS,0,NONE
txn_0053145,agent_028,customer_00831,vendor_0118,PAYMENT,14164.26,INR,2026-08-02 16:44:02.200609,device_188,192.168.245.180,SUCCESS,0,NONE
txn_0068443,agent_045,customer_03218,vendor_0499,PAYMENT,12947.66,INR,2026-08-22 10:35:28.200609,device_061,192.168.43.182,SUCCESS,0,NONE
txn_0032072,agent_025,customer_03847,vendor_0187,PAYMENT,1626.0,INR,2026-08-02 15:49:47.200609,device_096,192.168.208.74,SUCCESS,0,NONE
txn_0067253,agent_037,customer_02777,vendor_0413,PAYMENT,8007.77,INR,2026-08-29 12:23:19.200609,device_194,192.168.118.138,SUCCESS,0,NONE
txn_0042327,agent_010,customer_01198,vendor_0480,PAYOUT,12938.56,INR,2026-08-17 15:19:39.200609,device_130,192.168.0.192,SUCCESS,0,NONE
txn_0037421,agent_046,customer_01237,vendor_0074,PAYOUT,21738.42,INR,2026-08-26 16:46:30.200609,device_095,192.168.192.45,SUCCESS,0,NONE
txn_0002893,agent_010,customer_01192,vendor_0028,PAYOUT,20093.74,INR,2026-08-25 15:02:36.200609,device_016,192.168.167.212,SUCCESS,0,NONE
txn_0012961,agent_031,customer_03326,vendor_0018,PAYMENT,1552.99,INR,2026-08-06 08:28:39.200609,device_003,192.168.198.218,SUCCESS,0,NONE
txn_0011286,agent_027,customer_00431,vendor_0250,PAYMENT_LINK,2445.06,INR,2026-08-10 19:48:57.200609,device_170,192.168.194.193,SUCCESS,0,NONE
txn_0044814,agent_046,customer_00601,vendor_0087,REFUND,14393.83,INR,2026-08-13 14:30:20.200609,device_107,192.168.37.80,FAILED,0,NONE
txn_0081864,agent_050,customer_00573,vendor_0339,REFUND,14117.23,INR,2026-08-04 14:11:15.200609,device_127,192.168.111.252,SUCCESS,0,NONE
txn_0032380,agent_023,customer_01601,vendor_0450,PAYMENT,8931.74,INR,2026-08-14 11:46:25.200609,device_088,192.168.68.185,SUCCESS,0,NONE
txn_0063650,agent_038,customer_03786,vendor_0380,PAYOUT,13916.88,INR,2026-08-23 16:37:27.200609,device_062,192.168.243.247,FAILED,0,NONE
txn_0096650,agent_026,customer_02554,vendor_0498,PAYOUT,4161.48,INR,2026-08-18 11:20:14.200609,device_120,192.168.177.50,SUCCESS,1,NEW_BENEFICIARY
txn_0065918,agent_020,customer_01175,vendor_0054,PAYOUT,16129.05,INR,2026-08-04 12:43:02.200609,device_138,192.168.209.246,SUCCESS,0,NONE
txn_0044022,agent_045,customer_04968,vendor_0495,PAYOUT,9906.12,INR,2026-08-26 08:03:59.200609,device_158,192.168.167.90,FAILED,0,NONE
txn_0018021,agent_002,customer_00152,vendor_0048,PAYOUT,5348.48,INR,2026-08-04 17:17:28.200609,device_031,192.168.11.122,SUCCESS,0,NONE
txn_0002372,agent_014,customer_02286,vendor_0371,PAYMENT,9735.41,INR,2026-08-11 11:08:31.200609,device_181,192.168.172.131,SUCCESS,0,NONE
txn_0038098,agent_006,customer_00484,vendor_0245,REFUND,507.27,INR,2026-08-06 13:36:32.200609,device_033,192.168.101.73,FAILED,0,NONE
txn_0093978,agent_001,customer_02180,vendor_0173,PAYMENT,17005.05,INR,2026-08-23 09:06:18.200609,device_072,192.168.24.69,SUCCESS,0,NONE
txn_0050333,agent_027,customer_01555,vendor_0089,PAYMENT_LINK,3098.59,INR,2026-08-09 15:54:02.200609,device_018,192.168.135.75,FAILED,0,NONE
txn_0044511,agent_010,customer_03224,vendor_0462,PAYOUT,17386.54,INR,2026-08-13 12:13:30.200609,device_137,192.168.252.14,SUCCESS,0,NONE
txn_0031501,agent_043,customer_00027,vendor_0257,PAYMENT_LINK,1383.49,INR,2026-08-09 15:43:37.200609,device_127,192.168.118.116,FAILED,0,NONE
txn_0000995,agent_025,customer_04769,vendor_0227,PAYMENT,6495.35,INR,2026-08-24 16:27:49.200609,device_117,192.168.253.31,SUCCESS,0,NONE
txn_0069890,agent_018,customer_02073,vendor_0463,PAYOUT,13372.55,INR,2026-08-13 11:56:43.200609,device_129,192.168.193.64,SUCCESS,0,NONE
txn_0051429,agent_036,customer_03065,vendor_0431,PAYOUT,12339.09,INR,2026-08-21 16:06:39.200609,device_001,192.168.221.151,SUCCESS,0,NONE
txn_0012332,agent_017,customer_02454,vendor_0233,PAYOUT,18967.72,INR,2026-08-15 09:23:06.200609,device_198,192.168.39.1,SUCCESS,0,NONE
txn_0031707,agent_038,customer_00642,vendor_0399,PAYOUT,170.38,INR,2026-08-08 14:37:12.200609,device_141,192.168.71.57,SUCCESS,0,NONE
txn_0065508,agent_006,customer_02046,vendor_0058,REFUND,6112.19,INR,2026-08-25 18:51:17.200609,device_111,192.168.158.161,SUCCESS,0,NONE
txn_0046765,agent_042,customer_01797,vendor_0480,REFUND,8519.51,INR,2026-08-30 14:02:16.200609,device_057,192.168.147.86,SUCCESS,0,NONE
txn_0032665,agent_009,customer_04312,vendor_0205,PAYOUT,15753.81,INR,2026-08-10 09:00:38.200609,device_193,192.168.130.94,SUCCESS,0,NONE
txn_0023828,agent_008,customer_02593,vendor_0350,REFUND,7167.97,INR,2026-08-29 11:30:39.200609,device_027,192.168.201.119,SUCCESS,0,NONE
txn_0038680,agent_013,customer_00200,vendor_0115,PAYMENT,17456.21,INR,2026-08-20 16:20:08.200609,device_119,192.168.144.35,SUCCESS,0,NONE
txn_0045377,agent_014,customer_00603,vendor_0030,PAYOUT,708.51,INR,2026-08-24 11:33:51.200609,device_023,192.168.67.237,SUCCESS,0,NONE
txn_0054744,agent_017,customer_03068,vendor_0137,REFUND,11245.47,INR,2026-08-12 11:35:05.200609,device_100,192.168.69.47,FAILED,0,NONE
txn_0060376,agent_003,customer_02630,vendor_0176,PAYMENT,3120.35,INR,2026-08-27 13:04:09.200609,device_140,192.168.103.56,SUCCESS,0,NONE
txn_0035782,agent_001,customer_03811,vendor_0438,PAYOUT,16975.13,INR,2026-08-26 16:13:04.200609,device_150,192.168.239.127,SUCCESS,0,NONE
txn_0009340,agent_046,customer_01858,vendor_0293,REFUND,15315.41,INR,2026-08-03 09:49:38.200609,device_026,192.168.248.207,SUCCESS,0,NONE
txn_0010574,agent_010,customer_04394,vendor_0185,PAYOUT,14044.05,INR,2026-08-09 14:13:11.200609,device_116,192.168.58.130,SUCCESS,0,NONE
txn_0097386,agent_015,customer_00551,vendor_0429,PAYMENT,3159.89,INR,2026-08-30 10:45:48.200609,device_192,192.168.108.184,SUCCESS,1,TRANSACTION_BURST
txn_0040585,agent_035,customer_01075,vendor_0451,PAYMENT,1739.65,INR,2026-08-31 09:41:34.200609,device_037,192.168.1.227,SUCCESS,0,NONE
txn_0059191,agent_024,customer_02512,vendor_0445,REFUND,4421.11,INR,2026-08-11 18:23:01.200609,device_174,192.168.125.45,SUCCESS,0,NONE
txn_0082001,agent_001,customer_04133,vendor_0424,PAYMENT,11652.97,INR,2026-08-25 09:29:39.200609,device_047,192.168.61.125,FAILED,0,NONE
txn_0006832,agent_013,customer_04497,vendor_0048,PAYOUT,12422.81,INR,2026-08-16 10:58:06.200609,device_158,192.168.144.128,SUCCESS,0,NONE
txn_0049838,agent_001,customer_01144,vendor_0126,PAYOUT,11138.89,INR,2026-08-05 14:43:02.200609,device_041,192.168.89.250,SUCCESS,0,NONE
txn_0063229,agent_002,customer_03942,vendor_0127,PAYOUT,8798.44,INR,2026-08-10 14:27:03.200609,device_036,192.168.251.95,SUCCESS,0,NONE
txn_0075218,agent_001,customer_00997,vendor_0178,PAYMENT,9029.2,INR,2026-08-24 13:09:12.200609,device_193,192.168.23.180,SUCCESS,0,NONE
txn_0043723,agent_009,customer_02688,vendor_0123,PAYOUT,15989.97,INR,2026-08-06 16:06:36.200609,device_030,192.168.103.186,SUCCESS,0,NONE
txn_0000826,agent_005,customer_04365,vendor_0499,PAYMENT,3688.35,INR,2026-08-23 11:20:35.200609,device_003,192.168.4.213,SUCCESS,0,NONE
txn_0039089,agent_009,customer_01311,vendor_0277,PAYMENT,16849.93,INR,2026-08-29 11:20:57.200609,device_098,192.168.46.11,SUCCESS,0,NONE
txn_0035871,agent_047,customer_01593,vendor_0265,PAYMENT,12602.41,INR,2026-08-30 14:07:38.200609,device_150,192.168.151.69,SUCCESS,0,NONE
txn_0075339,agent_026,customer_00072,vendor_0300,REFUND,18923.38,INR,2026-08-06 16:02:05.200609,device_166,192.168.63.69,SUCCESS,0,NONE
txn_0081743,agent_001,customer_00175,vendor_0049,PAYMENT,8885.48,INR,2026-08-14 12:48:53.200609,device_020,192.168.87.242,SUCCESS,0,NONE
txn_0050760,agent_028,customer_01572,vendor_0352,PAYOUT,13867.88,INR,2026-08-27 11:51:54.200609,device_006,192.168.139.128,FAILED,0,NONE
txn_0059338,agent_015,customer_03077,vendor_0298,PAYMENT,4235.27,INR,2026-08-18 12:29:42.200609,device_037,192.168.164.210,SUCCESS,0,NONE
txn_0062906,agent_020,customer_00519,vendor_0286,REFUND,20625.51,INR,2026-08-10 09:54:04.200609,device_054,192.168.135.94,SUCCESS,0,NONE
txn_0039186,agent_049,customer_00399,vendor_0035,PAYMENT,9937.68,INR,2026-08-14 14:40:00.200609,device_021,192.168.154.218,SUCCESS,0,NONE
txn_0066569,agent_004,customer_01868,vendor_0171,REFUND,417.45,INR,2026-08-19 12:33:06.200609,device_166,192.168.196.46,SUCCESS,0,NONE
txn_0038556,agent_015,customer_00351,vendor_0246,REFUND,2444.57,INR,2026-08-27 19:20:38.200609,device_027,192.168.47.27,FAILED,0,NONE
txn_0088101,agent_029,customer_04008,vendor_0111,REFUND,3928.98,INR,2026-08-12 11:29:27.200609,device_165,192.168.219.210,FAILED,0,NONE
txn_0076010,agent_010,customer_00678,vendor_0236,PAYOUT,15503.98,INR,2026-08-22 16:41:27.200609,device_167,192.168.100.128,SUCCESS,0,NONE
txn_0050141,agent_001,customer_03650,vendor_0092,PAYMENT,9924.96,INR,2026-08-03 14:48:16.200609,device_029,192.168.77.217,FAILED,0,NONE
txn_0003989,agent_049,customer_02622,vendor_0485,PAYMENT,10220.69,INR,2026-08-31 12:04:38.200609,device_064,192.168.203.187,SUCCESS,0,NONE
txn_0009460,agent_027,customer_02445,vendor_0471,PAYMENT,4236.8,INR,2026-08-17 13:10:52.200609,device_080,192.168.31.179,SUCCESS,0,NONE
txn_0067544,agent_041,customer_00713,vendor_0438,PAYMENT,2041.43,INR,2026-08-21 12:38:42.200609,device_191,192.168.39.14,SUCCESS,0,NONE
txn_0005627,agent_017,customer_00053,vendor_0079,PAYOUT,13559.37,INR,2026-08-10 16:08:48.200609,device_107,192.168.13.160,FAILED,0,NONE
txn_0049048,agent_041,customer_03647,vendor_0215,PAYMENT,4001.08,INR,2026-08-20 13:33:06.200609,device_097,192.168.107.51,SUCCESS,0,NONE
txn_0042077,agent_037,customer_01668,vendor_0200,PAYMENT,19157.57,INR,2026-08-09 14:21:21.200609,device_135,192.168.139.150,SUCCESS,0,NONE
txn_0032371,agent_022,customer_02036,vendor_0251,REFUND,11822.2,INR,2026-08-20 13:22:53.200609,device_058,192.168.99.12,FAILED,0,NONE
txn_0062219,agent_018,customer_01454,vendor_0373,REFUND,15830.54,INR,2026-08-13 12:06:25.200609,device_068,192.168.6.253,SUCCESS,0,NONE
txn_0028837,agent_046,customer_02023,vendor_0286,REFUND,13407.67,INR,2026-08-20 09:11:22.200609,device_157,192.168.160.47,SUCCESS,0,NONE
txn_0037137,agent_038,customer_00869,vendor_0105,PAYMENT,8755.38,INR,2026-08-19 17:35:48.200609,device_164,192.168.210.170,SUCCESS,0,NONE
txn_0015116,agent_037,customer_02216,vendor_0080,PAYMENT,15479.12,INR,2026-08-12 10:34:39.200609,device_005,192.168.64.200,SUCCESS,0,NONE
txn_0023653,agent_043,customer_01826,vendor_0109,PAYMENT,1201.76,INR,2026-08-13 08:10:36.200609,device_093,192.168.0.106,SUCCESS,0,NONE
txn_0098919,agent_034,customer_03021,vendor_0204,REFUND,561876.33,INR,2026-08-16 14:43:13.200609,device_004,192.168.169.119,FAILED,1,LARGE_AMOUNT
txn_0074496,agent_026,customer_03793,vendor_0154,REFUND,8007.97,INR,2026-08-30 11:09:45.200609,device_110,192.168.113.254,SUCCESS,0,NONE
txn_0080399,agent_017,customer_02600,vendor_0445,REFUND,19475.02,INR,2026-08-20 15:17:32.200609,device_184,192.168.16.247,FAILED,0,NONE
txn_0024847,agent_001,customer_02677,vendor_0189,PAYOUT,10120.05,INR,2026-08-22 14:51:40.200609,device_033,192.168.0.250,SUCCESS,0,NONE
txn_0080336,agent_004,customer_01063,vendor_0467,PAYMENT,3214.64,INR,2026-08-18 11:03:37.200609,device_086,192.168.23.243,FAILED,0,NONE
txn_0045517,agent_009,customer_01743,vendor_0365,PAYMENT,13555.55,INR,2026-08-05 16:31:54.200609,device_146,192.168.161.91,SUCCESS,0,NONE
txn_0091918,agent_008,customer_01568,vendor_0352,PAYOUT,18378.29,INR,2026-08-21 16:38:52.200609,device_092,192.168.30.42,FAILED,0,NONE
txn_0090256,agent_003,customer_02229,vendor_0331,PAYMENT_LINK,2567.97,INR,2026-08-06 13:31:05.200609,device_055,192.168.219.93,FAILED,0,NONE
txn_0067534,agent_029,customer_01913,vendor_0461,REFUND,4394.34,INR,2026-08-15 19:39:16.200609,device_187,192.168.174.196,FAILED,0,NONE
txn_0022018,agent_048,customer_02488,vendor_0457,PAYMENT,9163.97,INR,2026-08-18 12:18:53.200609,device_094,192.168.221.254,SUCCESS,0,NONE
txn_0034398,agent_036,customer_03533,vendor_0424,PAYOUT,13623.82,INR,2026-08-03 16:42:36.200609,device_177,192.168.209.85,SUCCESS,0,NONE
txn_0028570,agent_033,customer_03500,vendor_0287,REFUND,4601.5,INR,2026-08-17 13:14:11.200609,device_133,192.168.123.74,SUCCESS,0,NONE
txn_0049149,agent_010,customer_02266,vendor_0033,PAYOUT,5070.76,INR,2026-08-02 13:06:32.200609,device_022,192.168.195.97,FAILED,0,NONE
txn_0086624,agent_037,customer_01842,vendor_0264,PAYMENT,12585.31,INR,2026-08-25 14:14:21.200609,device_187,192.168.117.51,FAILED,0,NONE
txn_0063563,agent_042,customer_00493,vendor_0200,REFUND,18070.04,INR,2026-08-11 12:49:49.200609,device_110,192.168.113.135,FAILED,0,NONE
txn_0085304,agent_032,customer_03607,vendor_0021,PAYMENT,2565.54,INR,2026-08-11 14:56:29.200609,device_082,192.168.191.84,SUCCESS,0,NONE
txn_0057655,agent_021,customer_03848,vendor_0060,REFUND,5054.02,INR,2026-08-31 19:49:37.200609,device_020,192.168.144.160,SUCCESS,0,NONE
txn_0003104,agent_012,customer_03622,vendor_0426,PAYOUT,3797.27,INR,2026-08-08 12:48:10.200609,device_151,192.168.220.91,SUCCESS,0,NONE
txn_0041431,agent_021,customer_00519,vendor_0498,REFUND,4947.88,INR,2026-08-27 16:24:18.200609,device_143,192.168.166.21,SUCCESS,0,NONE
txn_0005862,agent_011,customer_04402,vendor_0232,PAYOUT,8345.8,INR,2026-08-09 09:21:01.200609,device_113,192.168.36.199,FAILED,0,NONE
txn_0018473,agent_046,customer_03895,vendor_0494,PAYOUT,7444.96,INR,2026-08-07 16:32:38.200609,device_086,192.168.228.147,SUCCESS,0,NONE
txn_0013787,agent_014,customer_02345,vendor_0317,PAYMENT,11951.27,INR,2026-08-27 13:10:25.200609,device_167,192.168.82.76,SUCCESS,0,NONE
txn_0095440,agent_002,customer_01471,vendor_0460,PAYMENT,16356.04,INR,2026-08-28 13:37:43.200609,device_126,192.168.50.199,FAILED,1,TRANSACTION_BURST
txn_0064918,agent_039,customer_00857,vendor_0325,PAYMENT,18907.01,INR,2026-08-05 15:30:58.200609,device_162,192.168.173.153,SUCCESS,0,NONE
txn_0060469,agent_003,customer_00783,vendor_0249,PAYMENT,1989.15,INR,2026-08-09 17:49:56.200609,device_003,192.168.88.28,FAILED,0,NONE
txn_0093179,agent_047,customer_02314,vendor_0161,PAYMENT,7287.33,INR,2026-08-12 11:57:12.200609,device_111,192.168.87.172,SUCCESS,0,NONE
txn_0098085,agent_045,customer_02034,vendor_0245,PAYOUT,11117.42,INR,2026-08-30 03:04:32.200609,device_168,192.168.191.235,SUCCESS,1,UNUSUAL_TIME
txn_0003611,agent_026,customer_04198,vendor_0091,PAYOUT,17403.09,INR,2026-08-24 11:08:53.200609,device_023,192.168.38.195,SUCCESS,0,NONE
txn_0034559,agent_031,customer_04293,vendor_0189,PAYMENT_LINK,3136.47,INR,2026-08-19 09:58:54.200609,device_025,192.168.185.144,SUCCESS,0,NONE
txn_0085998,agent_045,customer_03506,vendor_0078,PAYMENT,2672.43,INR,2026-08-21 15:17:43.200609,device_035,192.168.206.120,SUCCESS,0,NONE
txn_0038938,agent_047,customer_02817,vendor_0340,PAYOUT,6491.91,INR,2026-08-09 15:47:24.200609,device_144,192.168.213.15,SUCCESS,0,NONE
txn_0069085,agent_046,customer_01070,vendor_0035,PAYOUT,12011.89,INR,2026-08-21 11:05:40.200609,device_119,192.168.47.207,SUCCESS,0,NONE
txn_0036854,agent_010,customer_00557,vendor_0125,PAYOUT,6840.14,INR,2026-08-03 12:03:35.200609,device_105,192.168.185.107,SUCCESS,0,NONE
txn_0010155,agent_013,customer_02578,vendor_0226,PAYMENT,4208.6,INR,2026-08-31 17:33:31.200609,device_061,192.168.2.161,SUCCESS,0,NONE
txn_0016641,agent_048,customer_04615,vendor_0199,PAYOUT,13721.83,INR,2026-08-13 12:08:06.200609,device_022,192.168.218.72,SUCCESS,0,NONE
txn_0084959,agent_007,customer_03496,vendor_0342,PAYOUT,13569.65,INR,2026-08-30 10:39:15.200609,device_005,192.168.187.5,SUCCESS,0,NONE
txn_0095804,agent_024,customer_01409,vendor_0370,REFUND,4149.31,INR,2026-08-06 12:43:40.200609,unknown_device_8524,192.168.20.176,FAILED,1,DEVICE_CHANGE
txn_0007844,agent_038,customer_04655,vendor_0377,PAYMENT,8454.83,INR,2026-08-07 08:19:12.200609,device_169,192.168.229.114,SUCCESS,0,NONE
txn_0009454,agent_048,customer_02675,vendor_0077,PAYOUT,6980.98,INR,2026-08-23 09:04:55.200609,device_136,192.168.2.216,SUCCESS,0,NONE
txn_0094850,agent_037,customer_00442,vendor_0426,PAYOUT,15669.18,INR,2026-08-31 13:10:51.200609,device_038,192.168.21.100,FAILED,0,NONE
txn_0096655,agent_039,customer_02561,vendor_0178,PAYMENT,11505.0,INR,2026-08-20 00:37:56.200609,device_116,192.168.70.99,FAILED,1,UNUSUAL_TIME
txn_0098188,agent_037,customer_00429,vendor_0129,PAYMENT,7643.42,INR,2026-08-11 12:29:52.200609,unknown_device_8433,192.168.93.231,SUCCESS,1,DEVICE_CHANGE
txn_0084417,agent_014,customer_04275,vendor_0265,PAYOUT,15036.16,INR,2026-08-27 15:56:48.200609,device_030,192.168.142.192,SUCCESS,0,NONE
txn_0098382,agent_009,customer_03604,vendor_0479,PAYMENT,18221.09,INR,2026-08-28 16:16:14.200609,unknown_device_9535,192.168.206.31,SUCCESS,1,DEVICE_CHANGE
txn_0073290,agent_002,customer_02577,vendor_0482,PAYOUT,8677.72,INR,2026-08-29 16:07:57.200609,device_079,192.168.5.75,SUCCESS,0,NONE
txn_0070914,agent_006,customer_02871,vendor_0303,REFUND,2492.95,INR,2026-08-10 18:58:35.200609,device_064,192.168.17.9,FAILED,0,NONE
txn_0014961,agent_016,customer_02920,vendor_0006,REFUND,3466.77,INR,2026-08-07 11:19:24.200609,device_196,192.168.80.122,SUCCESS,0,NONE
txn_0030154,agent_014,customer_04491,vendor_0173,PAYOUT,19204.13,INR,2026-08-23 10:40:14.200609,device_112,192.168.104.202,SUCCESS,0,NONE
txn_0076842,agent_030,customer_03548,vendor_0110,PAYMENT,10301.16,INR,2026-08-02 17:09:07.200609,device_077,192.168.38.17,SUCCESS,0,NONE
txn_0009887,agent_046,customer_03893,vendor_0240,PAYOUT,19618.58,INR,2026-08-21 09:12:06.200609,device_194,192.168.198.146,FAILED,0,NONE
txn_0061464,agent_033,customer_03706,vendor_0332,REFUND,1547.1,INR,2026-08-26 10:08:13.200609,device_046,192.168.179.166,FAILED,0,NONE
txn_0040675,agent_048,customer_03418,vendor_0181,PAYOUT,5394.43,INR,2026-08-12 18:03:02.200609,device_062,192.168.250.90,SUCCESS,0,NONE
txn_0037323,agent_024,customer_03596,vendor_0479,PAYMENT,100.0,INR,2026-08-03 19:38:46.200609,device_151,192.168.19.254,SUCCESS,0,NONE
txn_0074882,agent_016,customer_04842,vendor_0456,PAYMENT,972.87,INR,2026-08-31 12:14:30.200609,device_071,192.168.192.151,SUCCESS,0,NONE
txn_0002136,agent_002,customer_00179,vendor_0497,PAYOUT,9048.88,INR,2026-08-17 11:02:08.200609,device_075,192.168.187.174,SUCCESS,0,NONE
txn_0081879,agent_009,customer_01543,vendor_0005,PAYOUT,7394.04,INR,2026-08-15 12:42:53.200609,device_039,192.168.197.106,SUCCESS,0,NONE
txn_0016040,agent_011,customer_03738,vendor_0365,PAYOUT,6089.78,INR,2026-08-16 16:48:46.200609,device_130,192.168.24.217,SUCCESS,0,NONE
txn_0042614,agent_016,customer_02327,vendor_0213,PAYMENT,3024.45,INR,2026-08-12 10:53:28.200609,device_049,192.168.126.107,FAILED,0,NONE
txn_0021337,agent_041,customer_01969,vendor_0364,PAYMENT_LINK,4664.75,INR,2026-08-28 13:05:27.200609,device_173,192.168.235.86,SUCCESS,0,NONE
txn_0064784,agent_041,customer_03777,vendor_0372,PAYMENT,3625.71,INR,2026-08-10 20:03:32.200609,device_023,192.168.22.248,SUCCESS,0,NONE
txn_0003216,agent_023,customer_04879,vendor_0083,PAYMENT,4096.4,INR,2026-08-02 08:31:31.200609,device_127,192.168.100.165,SUCCESS,0,NONE
txn_0069122,agent_014,customer_02340,vendor_0234,PAYMENT,9392.14,INR,2026-08-04 14:07:37.200609,device_062,192.168.206.54,SUCCESS,0,NONE
txn_0026532,agent_024,customer_00045,vendor_0191,PAYMENT,3658.29,INR,2026-08-21 10:33:28.200609,device_181,192.168.175.152,SUCCESS,0,NONE
txn_0023411,agent_047,customer_00858,vendor_0044,PAYMENT,16721.82,INR,2026-08-23 17:14:04.200609,device_147,192.168.40.215,SUCCESS,0,NONE
txn_0088319,agent_003,customer_03760,vendor_0248,PAYMENT,3320.73,INR,2026-08-28 13:42:28.200609,device_144,192.168.251.23,SUCCESS,0,NONE
